customer_id,age,income_usd,tenure_months,home_state,customer_base_risk
1162,32,27270.0,12,MA,0.22522252337134147
1163,33,37521.0,75,NY,1.0234098891005998
1164,18,29295.0,8,MD,0.8805283396066581
1165,24,75088.0,77,AZ,0.5639023560894469
1166,26,46450.0,90,VA,-0.18834368438940202
1167,65,49090.0,1,CA,1.2748417388870725
1168,58,25000.0,87,VA,0.20933414753316187
1169,31,35240.0,14,SC,0.3281059222690037
1170,32,92730.0,32,AZ,0.7072945995638462
1171,22,65957.0,85,MI,0.30247396154760287
1172,18,25000.0,42,NY,0.6067390587867878
1173,35,31538.0,118,NJ,-0.1161251280277869
1174,24,25000.0,115,MA,0.5109639945678268
1175,35,78433.0,119,WA,-0.19621941440032253
1176,18,40535.0,12,NY,0.9579486455366075
1177,27,25706.0,21,NJ,-0.3774696346106979
1178,38,36878.0,22,AZ,0.39202332514176247
1179,40,25000.0,70,MI,-0.02529265712206949
1180,41,25000.0,52,CA,0.45568117376557377
1181,20,36916.0,90,PA,0.5952542895010202
1182,46,53133.0,34,IL,-0.18736862020390196
1183,26,25000.0,24,CT,0.06470413409340184
1184,44,30592.0,78,OH,-0.09763590502052405
1185,36,57203.0,74,CT,0.29322571436230066
1186,19,25000.0,83,OR,0.232976927701105
1187,32,40261.0,37,SC,0.1065224764435209
1188,40,37410.0,63,MD,0.3208338528958658
1189,43,78548.0,112,CA,0.5647230839069817
1190,34,32743.0,73,NJ,0.19674548968786507
1191,54,33617.0,112,AZ,0.11512129471154577
1192,48,53355.0,52,FL,0.09577220279060979
1193,33,25000.0,5,IL,0.37428752451394987
1194,45,32879.0,92,MD,-0.21952599524175176
1195,59,29582.0,55,WA,0.06862172539254219
1196,60,34115.0,5,GA,0.8504607972435717
1197,21,53198.0,16,SC,-0.1602916512351943
1198,25,46601.0,37,GA,0.3002225279086547
1199,54,25928.0,23,MD,0.2909148553450628
1200,23,38620.0,82,VA,0.2490928365488778
1201,20,71019.0,73,CT,0.15710309709596929
1202,30,25000.0,39,GA,0.22778753763228282
1203,41,38767.0,10,GA,0.3800573108043708
1204,35,33292.0,9,NC,0.10728638113385172
1205,28,35300.0,114,CA,0.35560028373412766
1206,28,25000.0,41,CT,-0.07862116863879026
1207,27,68517.0,12,OR,0.03411985954639967
1208,25,25631.0,86,WA,0.5998743990241349
1209,63,57626.0,105,NY,0.4312068962516137
1210,40,27457.0,14,TX,0.6646560817323818
1211,47,27406.0,114,PA,0.29994894540152095
1212,30,62687.0,87,NY,0.011064884200211006
1213,34,56798.0,30,WA,-0.157076120655795
1214,27,39891.0,93,CT,-0.43261966478109576
1215,18,51150.0,50,MD,-0.0707148937401722
1216,19,31893.0,76,NJ,0.5411807598121593
1217,18,36179.0,15,CT,0.5620990428050495
1218,18,26964.0,29,NJ,1.0942780600822721
1219,22,54548.0,93,CO,0.8601796952814691
1220,52,26581.0,97,NJ,-0.04027014952030461
1221,35,70850.0,1,AZ,1.1864140002811565
1222,51,31504.0,25,MA,0.03302589739913128
1223,41,36652.0,73,OR,0.4389157200513304
1224,45,51094.0,109,CO,0.2821062048373607
1225,25,36708.0,81,MI,0.6347324842517081
1226,42,31759.0,85,CO,0.027574825826056082
1227,45,35828.0,47,MD,0.5550062905133233
1228,29,54297.0,6,AZ,-0.6554849126424451
1229,43,26949.0,92,PA,0.6536754885386016
1230,43,34310.0,96,MI,0.19124414701351927
1231,29,36484.0,53,OR,0.19869520070500588
1232,23,53587.0,61,TX,-0.7131027769916584
1233,22,34720.0,28,MD,0.4639669394634168
1234,37,81939.0,54,TX,0.4744177898647428
1235,40,33845.0,29,WA,0.05065433790401502
1236,26,32632.0,50,WA,0.44971196634132293
1237,36,33625.0,16,TX,0.21209429469993818
1238,43,25000.0,73,TX,0.5719341988598944
1239,43,25000.0,29,AZ,0.2670253378214436
1240,55,28601.0,87,TX,-0.1261340358843358
1241,51,60544.0,62,CT,0.019757737947130146
1242,24,35778.0,108,CO,0.7604259162954243
1243,56,29200.0,26,MA,0.37417577731267054
1244,30,63066.0,33,OH,-0.04075620755278262
1245,49,72986.0,29,VA,0.7895103366966575
1246,37,63890.0,76,PA,0.40572549589642737
1247,31,25000.0,12,MD,0.48585687038946107
1248,18,29061.0,83,NJ,0.7110698628355313
1249,34,82140.0,99,SC,0.2555958421628876
1250,18,40478.0,81,SC,0.8669562256139942
1251,48,32195.0,16,SC,-0.5639853709432481
1252,54,50174.0,59,NJ,0.13822767449030698
1253,26,57141.0,64,MI,-0.05628205076748042
1254,40,28081.0,47,MA,0.025078304402198576
1255,27,40085.0,56,WA,0.1315969519845168
1256,28,55103.0,92,NY,-0.5445470403877704
1257,45,25000.0,100,NJ,-0.43161353501301264
1258,36,36518.0,36,VA,0.636275846106974
1259,57,25000.0,39,SC,0.3617552368981241
1260,30,25000.0,25,CA,-0.6445542445242975
1261,48,28187.0,48,FL,-0.0017345894906092563
1262,37,45013.0,66,NC,0.30819310668878563
1263,46,31417.0,86,CO,0.10199496919777906
1264,31,27125.0,32,PA,0.6357517338294265
1265,35,37168.0,26,WA,0.5674131297468219
1266,35,25000.0,4,SC,0.6251510767412504
1267,26,44045.0,11,VA,0.14983656540290888
1268,44,60423.0,6,VA,-0.1568312986830464
1269,44,35044.0,25,NY,-0.28623340302323513
1270,43,33150.0,84,IL,-0.308996013699345
1271,54,42961.0,93,OH,-0.08210754118460462
1272,53,25000.0,117,MI,-0.02432389332942339
1273,32,46238.0,65,IL,0.09913042203517693
1274,40,146657.0,55,NY,0.365474715625047
1275,29,34365.0,108,WA,0.3797757345343294
1276,36,34420.0,17,FL,0.4626302840982883
1277,29,50748.0,76,IL,-0.09331623751462856
1278,55,76145.0,98,NY,0.21105006881451144
1279,40,56316.0,60,AZ,-0.05193124355659139
1280,33,25000.0,31,IL,0.04548466586152605
1281,50,46795.0,75,NC,0.663985332113469
1282,18,115540.0,120,OR,-0.4156665847916243
1283,18,48055.0,28,IL,-0.25565650405757623
1284,46,25000.0,68,OR,0.3339449139467615
1285,37,41226.0,6,CO,0.10725617801364247
1286,39,25000.0,28,PA,-0.3029445225584228
1287,20,63244.0,92,CA,0.03088616709268116
1288,36,25000.0,60,TX,-0.12354202890162358
1289,60,37549.0,24,MA,0.5123177879958198
1290,46,25000.0,40,AZ,0.6243436508725537
1291,38,28399.0,14,SC,0.7738468978307163
1292,31,70882.0,94,WA,-0.5561539277732682
1293,31,38046.0,114,MA,-0.2784932363790361
1294,18,28236.0,12,MD,0.09753073392481715
1295,39,25000.0,28,VA,0.6510999520195032
1296,46,25000.0,103,GA,0.3460285590468354
1297,18,25000.0,106,MI,0.6280697257644027
1298,28,38192.0,92,PA,0.2803700428466066
1299,22,56450.0,86,TX,0.3801276030014397
1300,24,28222.0,104,NY,-0.19239971659227673
1301,37,73625.0,45,VA,0.1796104764247165
1302,18,26295.0,108,IL,0.5348515230212099
1303,43,32627.0,107,MD,-0.22011252971775253
1304,45,25000.0,27,SC,0.4009999058753203
1305,33,56718.0,8,MI,-0.14902567269540573
1306,18,93328.0,63,PA,0.479619220394482
1307,24,25000.0,91,CA,0.15625729354569126
1308,51,31077.0,102,CO,0.511982570278683
1309,18,64161.0,17,CA,0.4770570409801296
1310,32,25000.0,45,GA,-0.10929506119988192
1311,22,46864.0,92,VA,0.5127011282384862
1312,46,62923.0,7,CA,0.12414105356557177
1313,28,37617.0,87,TX,0.3789665409136054
1314,41,46519.0,35,AZ,0.3625559891561695
1315,43,80210.0,2,MA,0.6844060251879894
1316,58,87273.0,29,WA,0.23377748351318622
1317,34,35317.0,89,FL,-0.4036860332442817
1318,41,28579.0,105,AZ,0.15800531464909276
1319,18,25000.0,9,CO,0.5038690403173254
1320,50,56367.0,56,CT,0.5067458270630979
1321,27,25000.0,24,NJ,0.1452825998582301
1322,29,32414.0,82,NJ,0.4127960723600633
1323,36,38033.0,94,MI,-0.4166225180053949
1324,18,28959.0,116,OR,0.4768847123589965
1325,39,41189.0,42,NY,-0.09622595360175273
1326,48,115155.0,36,CT,0.8664288931534336
1327,40,34382.0,37,GA,-0.03337886499247503
1328,18,29854.0,92,NC,0.6256476754315083
1329,35,57348.0,53,CT,0.04430153079630946
1330,45,40450.0,2,MI,0.5436825981721715
1331,18,69404.0,114,OR,0.21588760630991014
1332,23,39109.0,12,PA,0.3416682794272393
1333,47,32474.0,112,NY,0.2300027963344498
1334,39,25000.0,19,PA,-0.6051438402027778
1335,41,25000.0,65,MA,0.001552994423389742
1336,58,25000.0,37,GA,0.5572875815064124
1337,42,43075.0,83,CT,0.4058780245595272
1338,44,25000.0,48,NC,0.6263116731388214
1339,69,63896.0,44,CT,-0.34497656809815175
1340,33,36813.0,57,IL,0.6483253373476703
1341,26,32536.0,117,GA,0.1844578830987864
1342,41,25000.0,29,NJ,0.7572778753286289
1343,41,48051.0,26,NY,0.00115655192932067
1344,30,25285.0,8,GA,-0.5166164224500096
1345,24,25000.0,89,OH,0.4972390999575004
1346,64,61992.0,81,MA,-0.15522978729112488
1347,40,42599.0,73,VA,0.0683196360210307
1348,27,32672.0,2,MI,0.5914162491255809
1349,47,48467.0,95,GA,0.567769824652115
1350,35,36462.0,97,CT,0.01761458916900349
1351,33,43146.0,114,NC,0.751262521219382
1352,43,25145.0,112,MA,0.04906489344250142
1353,20,92197.0,31,OR,0.07528917924775275
1354,40,27978.0,85,CO,0.6618352109104347
1355,59,73146.0,48,VA,-0.025667162150080264
1356,42,33357.0,72,PA,0.1777497974256954
1357,31,52219.0,40,CT,-0.448569079099092
1358,30,50534.0,79,TX,-0.16016817414368967
1359,31,60845.0,115,OR,0.1500435382708496
1360,33,25000.0,78,MD,-0.2547129978155983
1361,31,58926.0,111,MI,-0.18868069296013582
1362,47,83358.0,112,PA,-0.14715625309261013
1363,18,32325.0,14,OR,0.6232542816498994
1364,46,36887.0,116,MD,0.7178458759733923
1365,31,28694.0,99,NJ,0.0950164034559556
1366,41,31073.0,51,WA,-0.041675231844396726
1367,22,78444.0,72,OR,1.3612297212086348
1368,52,25000.0,74,NC,0.04838512626679958
1369,51,25000.0,95,OR,0.1332696435907814
1370,48,74975.0,97,PA,-0.1252462292168614
1371,18,48100.0,12,MD,0.30313081461163033
1372,46,94293.0,0,FL,0.9272142020555864
1373,41,29653.0,29,MI,0.5222787671576461
1374,18,38439.0,63,NC,0.7413957031456921
1375,36,26976.0,102,AZ,0.5769834471782473
1376,40,38734.0,78,AZ,0.5654100361126015
1377,43,25000.0,16,CT,0.27299323696555666
1378,38,49426.0,86,CA,0.1317091895223214
1379,39,42006.0,56,MA,0.5880578366940179
1380,54,35387.0,44,FL,-0.18892347480086885
1381,51,30465.0,93,SC,1.0743739207834053
1382,18,25000.0,35,GA,0.4205952043153377
1383,32,50386.0,74,CT,-0.12283772254914162
1384,34,25000.0,22,VA,-0.22416534113581793
1385,18,45723.0,46,NY,-0.013752782784039297
1386,37,92365.0,67,CA,0.34091192411140775
1387,51,70862.0,75,CT,0.7945676471747881
1388,23,25000.0,111,GA,0.0014659612170782876
1389,40,28523.0,35,PA,0.32156078484463135
1390,25,43899.0,108,MA,0.27705830849925706
1391,28,35185.0,98,NC,0.5500855968458656
1392,54,25000.0,43,CA,0.9765500625810892
1393,29,43191.0,16,GA,0.732340696293555
1394,42,36152.0,31,CA,0.11646925165673842
1395,18,85944.0,79,CO,0.5850686724983722
1396,58,32404.0,95,SC,0.4198202449597793
1397,43,61427.0,74,OR,-0.00703172090866687
1398,34,25000.0,87,VA,-0.18357764672385574
1399,43,25000.0,12,FL,-0.07957167649705749
1400,19,50249.0,61,IL,0.8018534278252253
1401,50,59141.0,105,OH,0.4379577985377173
1402,32,25000.0,47,CO,0.12735142230628466
1403,34,36711.0,108,MA,0.29136938792103073
1404,30,25000.0,14,GA,0.6190423374653753
1405,29,33472.0,118,IL,-0.39649410521165435
1406,44,52924.0,95,VA,-0.1562233507935997
1407,39,29860.0,75,WA,0.9062549835189253
1408,44,32466.0,74,VA,0.30475770067116104
1409,36,25000.0,113,VA,-0.19522562964620194
1410,42,27126.0,45,VA,0.2410488027508
1411,31,80110.0,19,IL,0.3575024572938967
1412,63,37527.0,111,CT,-0.6912865280650036
1413,18,25000.0,12,CT,0.6617000360168825
1414,51,31519.0,79,AZ,0.06965490589262938
1415,52,25000.0,32,PA,-0.37469934425293167
1416,26,25000.0,112,CT,0.2286745392956082
1417,63,66980.0,117,MD,-0.04776808111615675
1418,48,34060.0,57,NC,0.1915684117308264
1419,48,85036.0,64,NY,-0.12189121708566698
1420,36,34790.0,55,CO,-0.15746814318394903
1421,33,35732.0,51,CT,-0.30918099175938635
1422,33,48456.0,113,SC,-0.24174147909611857
1423,41,25000.0,34,PA,0.5007382399266226
1424,53,39824.0,116,MD,0.28157460280436086
1425,38,35524.0,78,NY,0.17578933469369346
1426,25,70878.0,116,OR,-0.36391885217502135
1427,46,56056.0,74,OR,-0.13087022649897387
1428,47,25000.0,99,CT,0.4580051454250244
1429,44,63511.0,59,MA,0.17667431686992174
1430,45,32272.0,55,WA,0.032980395579549654
1431,33,25000.0,31,SC,-0.7139907530137306
1432,25,39684.0,25,NJ,-0.036196670556553484
1433,26,33149.0,4,CT,0.931056918836277
1434,18,72570.0,46,SC,0.08251292180403347
1435,39,42331.0,119,OH,0.05538847590110327
1436,35,39837.0,113,MI,0.48579254486832635
1437,31,54464.0,83,MA,-0.013053758534779998
1438,18,59385.0,43,NC,0.7463936167667296
1439,21,51669.0,62,MD,-0.12793022997589143
1440,49,68786.0,91,FL,-0.1067724202842303
1441,28,47758.0,0,VA,0.22134226120424993
1442,40,39161.0,111,PA,0.050697864557103095
1443,19,63426.0,105,CO,0.034019890645814344
1444,53,34860.0,117,OH,0.6484384916999337
1445,34,36863.0,11,GA,0.3433992020452271
1446,39,78803.0,114,CT,0.3551903234575548
1447,64,75347.0,74,NJ,-0.15027173884552536
1448,54,36182.0,67,AZ,-0.15690133399082506
1449,32,29611.0,21,CA,-0.1680470480884535
1450,29,70153.0,59,OH,0.09290374826980018
1451,32,52062.0,43,NY,0.6335565229676985
1452,42,41857.0,119,GA,0.3443338022071708
1453,35,31419.0,41,MD,0.06883129474934596
1454,31,42162.0,26,NJ,0.1339302007056957
1455,54,35962.0,114,CT,0.18904488388687085
1456,35,26931.0,22,GA,0.9093248960623557
1457,64,38487.0,109,SC,0.6317629980422088
1458,37,40923.0,116,OH,0.29098565145262795
1459,57,30671.0,37,IL,0.2384061887321372
1460,40,54542.0,83,MD,0.10477368662945657
1461,48,64859.0,96,MD,0.17299648424907682
1462,27,56188.0,64,IL,-0.1446192835414585
1463,26,32070.0,84,MA,-0.09542763158182271
1464,42,51027.0,15,NJ,0.36127709119420287
1465,48,37612.0,62,WA,0.20769395570019428
1466,36,25000.0,62,PA,0.5320547775352389
1467,21,49155.0,68,CT,0.976155562071755
1468,20,38784.0,114,TX,0.7822151569348461
1469,19,116669.0,99,FL,0.5254919678495247
1470,18,69967.0,72,CT,1.5200850431809725
1471,37,50012.0,48,WA,0.07245704489793625
1472,50,40625.0,48,PA,-0.18169138274622187
1473,36,39092.0,2,IL,1.0015711687398046
1474,18,25000.0,66,IL,1.1430896491109395
1475,34,25000.0,30,CO,-0.25295857259801624
1476,34,25000.0,107,TX,-0.06336086145354314
1477,61,35544.0,93,TX,0.587249382088981
1478,19,25000.0,110,NJ,0.5049327751204382
1479,31,28426.0,120,OR,0.1614139745582267
1480,56,32486.0,48,CT,0.5756804870457203
1481,41,32960.0,51,MD,-0.05088741147888626
1482,43,26963.0,73,SC,-0.3140108580327215
1483,37,31142.0,52,MD,-0.2861100898018875
1484,40,78885.0,33,OH,0.20362315519336766
1485,45,48921.0,85,NJ,0.09069623284077809
1486,26,28222.0,54,GA,-0.04239827964776546
1487,47,35216.0,113,VA,-0.20557706728249686
1488,20,35856.0,26,MI,0.5052994061978966
1489,40,25704.0,53,FL,0.5907810501876652
1490,38,25691.0,64,AZ,-0.09253628384023954
1491,29,57224.0,109,MA,-0.23193940768339677
1492,36,30064.0,69,OR,-0.2166825485712326
1493,29,25000.0,8,NC,0.07140548881424005
1494,23,35617.0,40,VA,0.31832764675080294
1495,32,38296.0,107,FL,0.9403092049650816
1496,23,25000.0,32,MA,0.276223529486978
1497,40,35656.0,41,CO,0.1812126631670433
1498,22,53669.0,18,MD,0.702027812094796
1499,45,44491.0,87,OR,0.4436754431405855
1500,22,99053.0,16,CT,0.19781871497166098
1501,29,63768.0,44,WA,0.8057210257005268
1502,29,69705.0,86,NC,-0.008534173302883526
1503,52,128032.0,108,MI,0.08273136212452842
1504,40,51081.0,26,WA,0.19297200555014618
1505,33,39081.0,40,CT,0.3210553286645337
1506,42,56285.0,14,VA,0.5338891841061064
1507,18,28236.0,52,OR,0.3935319413045108
1508,35,38119.0,120,CT,0.4741837870984468
1509,60,27133.0,36,CT,0.2575989558847427
1510,38,43438.0,31,FL,0.5439531182883333
1511,37,27082.0,48,NY,0.12475509251110266
1512,43,26659.0,108,CA,0.07735462534640772
1513,47,43742.0,66,OR,0.4562257205991042
1514,18,34133.0,73,MA,0.7252976399814932
1515,18,25000.0,94,MA,0.31289699418615624
1516,39,25000.0,86,AZ,0.6709643002449903
1517,27,25000.0,72,FL,0.45637828128796093
1518,52,25000.0,67,CO,0.17402853332638132
1519,32,43761.0,64,CA,0.036119110894109435
1520,18,40076.0,21,SC,0.7274458139057549
1521,21,58652.0,50,MD,0.6311698284093742
1522,18,50958.0,102,MI,-0.15792627588979025
1523,33,58827.0,4,MI,1.0314883228829912
1524,34,47752.0,100,SC,0.22839414584473708
1525,31,39909.0,68,MD,-0.62335700998872
1526,49,59558.0,42,MD,0.06866638056085143
1527,50,54926.0,13,FL,0.24311319703845272
1528,34,43012.0,92,SC,0.40330740999259107
1529,18,64343.0,0,GA,1.5808569241732888
1530,43,25000.0,65,NJ,0.0853516927936131
1531,43,31866.0,19,WA,-0.1639672521364095
1532,40,31647.0,109,TX,-0.4299105161178887
1533,48,61005.0,22,OR,0.38227813419882023
1534,22,73654.0,97,CO,0.6460729228280201
1535,60,25000.0,69,MI,0.6089711257899639
1536,24,68530.0,4,VA,0.6462005244045494
1537,45,25000.0,87,IL,0.48134274791887727
1538,18,25000.0,106,OH,0.07406166681512061
1539,25,32682.0,26,OR,-0.10432274554843396
1540,54,31471.0,117,PA,0.24409202577774283
1541,33,25000.0,96,NY,0.43212267043924724
1542,46,48652.0,89,CT,0.5876543567639584
1543,39,49303.0,40,MA,-0.08402242288944178
1544,35,58356.0,14,IL,-0.3030124026261725
1545,52,29880.0,51,CT,-0.12100210724100013
1546,33,35674.0,97,CT,-0.040746080758502556
1547,18,35822.0,70,NC,1.3773593787662919
1548,26,77621.0,78,AZ,0.26490575339706035
1549,43,25000.0,94,SC,0.5893861476268607
1550,41,25000.0,40,MD,0.116355044487037
1551,18,36406.0,4,MD,1.4994229611604388
1552,27,25000.0,106,CO,0.44474257708548315
1553,29,32330.0,74,SC,0.02297043547667124
1554,32,34313.0,68,NC,0.09804223970866335
1555,19,27012.0,69,AZ,0.36385348930765604
1556,28,37384.0,103,NC,0.04337755508500976
1557,27,48178.0,93,NC,0.017142514376162984
1558,45,32653.0,81,AZ,-0.08759854415738594
1559,46,29616.0,94,VA,0.30009264269528524
1560,34,33705.0,34,FL,0.2996036109428909
1561,31,36194.0,86,IL,0.1372629750003359
1562,38,25000.0,117,PA,-0.08961094944719733
1563,26,44699.0,28,CT,0.23673706713315157
1564,22,29645.0,69,WA,0.42328340296687317
1565,25,64067.0,82,MD,0.016307958487112015
1566,28,47381.0,62,VA,0.3843446135912022
1567,22,61484.0,117,OH,-0.03852904098641147
1568,38,25000.0,48,CT,0.9607202179126813
1569,45,30726.0,26,NY,0.17461674287429077
1570,18,25000.0,16,SC,0.7441437458670723
1571,36,26441.0,102,CA,-0.06346253158464221
1572,33,63796.0,83,OH,0.3997740423395768
1573,40,70924.0,69,OH,-0.043969264307734485
1574,36,25000.0,52,MI,0.06205859157028923
1575,19,29548.0,49,WA,0.39856974255354927
1576,21,35091.0,113,CO,0.5060277909737818
1577,36,47265.0,82,NY,0.14642156303351792
1578,48,25000.0,116,FL,0.26048374172070143
1579,18,25000.0,96,FL,0.5860490934114047
1580,40,45267.0,92,PA,-0.24899749628243703
1581,50,25000.0,66,CA,-0.0692107158737415
1582,34,29701.0,29,MD,0.03869400109709428
1583,43,39063.0,79,CO,0.36109649925625
1584,28,43785.0,86,CT,0.43179095651964117
1585,35,34072.0,63,MI,0.4789654689143066
1586,18,30804.0,2,TX,1.4994865872614171
1587,18,53107.0,116,FL,0.5342466793212386
1588,47,41289.0,99,CT,0.141042253290981
1589,24,27142.0,42,CT,-0.40980429682492886
1590,31,36937.0,59,MI,0.12442562366121071
1591,19,43149.0,14,WA,0.46863568112478693
1592,19,78685.0,113,OH,0.036334178449831944
1593,34,51733.0,27,CT,-0.1985879615134815
1594,27,62727.0,45,AZ,0.04728199500184211
1595,41,27590.0,51,GA,-0.19663637498977654
1596,41,28685.0,31,NJ,-0.04877491499553327
1597,40,32666.0,76,NC,0.7417657054434512
1598,39,34043.0,120,PA,-0.3609472140581071
1599,55,25000.0,103,CA,0.13588624413751335
1600,23,64194.0,64,OR,-0.40820827801742965
1601,35,54042.0,15,CT,-0.26307287923913836
1602,50,31648.0,104,OH,0.13079196963366008
1603,51,48473.0,31,NY,-0.3456516429200691
1604,19,40147.0,110,GA,0.80087571537825
1605,32,50208.0,47,MA,0.47290271692034447
1606,52,25000.0,62,TX,0.494587347635956
1607,42,34011.0,52,NJ,0.5586145912023037
1608,38,35379.0,55,OR,-0.28290748766008494
1609,33,48081.0,19,PA,-0.08507485763669684
1610,31,27370.0,66,MD,0.36359737357370125
1611,39,25000.0,48,WA,0.5049168199400877
1612,33,25000.0,102,OR,0.8136735474134387
1613,35,35331.0,57,NJ,0.5741638570701308
1614,37,37375.0,116,CT,0.5137710182858595
1615,28,77473.0,35,WA,0.921758453188776
1616,42,47204.0,39,CA,0.033708178562553565
1617,71,37673.0,4,GA,0.998829546615451
1618,18,35790.0,89,MA,0.6620752662811572
1619,40,59688.0,8,MA,-0.32026846449038027
1620,27,27846.0,34,MD,0.2236718250187324
1621,43,34094.0,110,IL,-0.4043982678221186
1622,37,25000.0,73,NJ,0.014668337201268089
1623,45,68769.0,67,MI,-0.04036685872295701
1624,50,43331.0,97,CO,0.5323723517985652
1625,38,26413.0,93,CT,0.5888816905352264
1626,50,34492.0,107,CA,-0.1372659726628785
1627,18,45677.0,80,CA,1.1266117018872572
1628,55,32441.0,54,MD,0.2519307174538258
1629,41,28552.0,15,CT,0.2840157381107694
1630,49,27054.0,44,VA,-0.36619271974591444
1631,21,42300.0,85,MD,0.38297991345798016
1632,26,30911.0,30,MD,0.5674383340363673
1633,38,29608.0,81,OR,0.2594224619495846
1634,36,25000.0,16,MA,0.2377351541885059
1635,39,37607.0,7,VA,0.2795102597014184
1636,49,33471.0,44,AZ,-0.3051215067801169
1637,18,31422.0,27,NJ,0.5661870063094792
1638,48,39714.0,105,NJ,0.6929156243541676
1639,36,50848.0,45,VA,0.3803476677229228
1640,34,49797.0,50,CA,-0.04381980474045947
1641,18,46571.0,48,CO,0.9472840360265443
1642,42,32588.0,38,OR,-0.24068447736893794
1643,18,28137.0,111,WA,0.2599058173003091
1644,44,25000.0,89,CT,0.8522678320050574
1645,18,27808.0,19,SC,0.8022905914079832
1646,37,36638.0,26,FL,0.09888943026418999
1647,35,25493.0,9,MA,0.18063850188766345
1648,50,37920.0,31,CA,-0.08232088959451439
1649,34,25000.0,79,MI,0.2968074106326058
1650,28,25000.0,113,WA,0.26908595620901476
1651,30,52509.0,58,MD,0.006959648451941615
1652,51,29334.0,9,TX,-0.20591467532388352
1653,42,25000.0,5,CT,1.1926646388741189
1654,31,25000.0,50,NY,0.014670998652288852
1655,33,43931.0,32,MI,-0.14509204117121577
1656,18,67421.0,69,NJ,0.8433598720380765
1657,41,30291.0,14,MD,0.9594024752423407
1658,18,32958.0,27,AZ,1.2799170450868727
1659,45,58820.0,67,GA,0.22754296731679957
1660,38,25000.0,34,NC,0.1070452223222834
1661,65,88000.0,44,MD,-0.024624453911617317
1662,23,109081.0,26,IL,0.14196079221179614
1663,35,25000.0,6,CA,0.0529132866385838
1664,58,34757.0,41,TX,0.6615835210428386
1665,50,26278.0,39,NC,-0.5125046230149886
1666,28,32236.0,108,SC,0.09649605610439838
1667,39,30083.0,108,CT,0.48037502222356204
1668,36,52328.0,52,CT,-0.2958058765479373
1669,39,34522.0,34,MD,0.11594788808775841
1670,28,25000.0,50,NC,0.40777519568512083
1671,35,33608.0,73,CA,0.7313941874632286
1672,18,45782.0,46,WA,-0.05287839875818551
1673,38,25000.0,91,CT,-0.27882607071420096
1674,41,25000.0,116,VA,-0.13111056574394425
1675,33,89030.0,48,NJ,-0.538137547677856
1676,18,27198.0,14,NJ,0.08676754060598557
1677,48,34139.0,14,NC,-0.14043141919314517
1678,40,30363.0,105,CA,0.631722741886097
1679,27,46474.0,50,MA,-0.10922688632406512
1680,33,80640.0,39,IL,0.010981287154812369
1681,18,47144.0,74,NC,0.06558751013603753
1682,24,25000.0,115,FL,0.42173797627260373
1683,30,25000.0,51,WA,0.8565174097414703
1684,51,30347.0,38,CO,-0.11067045941379738
1685,28,32186.0,104,CO,0.8036619298761569
1686,44,25000.0,10,SC,0.3275485341087459
1687,30,52507.0,102,NY,0.0059022247510488665
1688,39,25000.0,62,CA,0.3400433413138344
1689,34,71110.0,2,CA,1.0366842746384555
1690,46,82395.0,27,WA,0.6499865466721354
1691,30,32477.0,82,GA,0.3820772561376036
1692,18,44247.0,91,MD,0.7893875098993399
1693,19,25000.0,23,MA,0.4524750630131096
1694,30,48082.0,79,NC,0.2936769977625414
1695,21,29022.0,119,VA,0.26510355923195505
1696,41,25000.0,83,MD,0.23815139635285792
1697,30,31882.0,84,CA,1.2091492445232896
1698,64,29449.0,23,IL,-0.6764664718762019
1699,18,31372.0,77,PA,0.6816014487174081
1700,38,55679.0,85,MI,0.09506802230761396
1701,22,25505.0,13,TX,0.5201688351294792
1702,30,79282.0,37,FL,-0.07158174137360084
1703,38,25000.0,106,OR,0.23199342060651915
1704,18,75128.0,120,CA,0.31179885358741405
1705,39,25000.0,20,SC,0.27769290508735145
1706,59,36299.0,88,GA,0.029336252964085374
1707,31,29127.0,60,PA,0.9078374865614776
1708,39,31111.0,71,AZ,0.11179518984592696
1709,48,52084.0,61,OR,0.19936399266865068
1710,34,71319.0,104,IL,-0.23416263494512585
1711,29,62053.0,53,PA,0.32660006064040137
1712,18,30267.0,71,FL,0.8567137255729672
1713,44,39455.0,80,AZ,0.3467410827862596
1714,35,25542.0,66,NY,-0.1595673746764819
1715,24,25000.0,106,OH,-0.06334106419723229
1716,38,25000.0,28,IL,0.7901605450111633
1717,29,29825.0,114,FL,-0.06721579769873781
1718,30,40632.0,82,MI,0.42431575957437656
1719,43,25000.0,116,WA,-0.13063496556345577
1720,20,35566.0,45,CT,0.9529341324606192
1721,49,71841.0,57,OH,-0.24023907512408468
1722,19,60166.0,5,AZ,0.962884239361
1723,28,27908.0,111,CO,-0.04931986684391548
1724,59,25000.0,98,GA,0.006169091168641866
1725,50,44664.0,35,CA,0.34163567422347696
1726,37,25000.0,6,VA,0.22428429714822415
1727,25,59848.0,84,SC,-0.3833046279694908
1728,30,32988.0,81,CO,0.19021854517041292
1729,37,82792.0,63,SC,-0.40022549255188367
1730,36,25000.0,18,VA,0.4252450777503428
1731,35,54894.0,111,OH,0.28941601460534244
1732,36,34710.0,52,MI,0.19161843150772337
1733,33,31289.0,87,CA,0.29507869104746653
1734,19,25000.0,103,MI,1.2132434387325435
1735,30,47481.0,66,MA,-0.055161047337241635
